sample_index,sample_id,label_index,class_name,step,frame_index,patch_row,patch_col,R,G,B,ON_R,ON_G,ON_B,OFF_R,OFF_G,OFF_B
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),49,48,6,0,0.7535539,0.7474878,0.7447304,0.1145098,0.0742726,0.1797338,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),50,49,6,1,0.5264706,0.6047181,0.3965686,0.0000000,0.0000000,0.0000000,0.3583775,0.2333066,0.4743572
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),51,50,6,2,0.4477941,0.5524510,0.3050245,0.0000000,0.0000000,0.0000000,0.1631330,0.0998081,0.2028937
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),52,51,6,3,0.3903186,0.4855392,0.2204044,0.0000000,0.0000000,0.0000000,0.1385332,0.1424437,0.2504280
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),53,52,6,4,0.5643383,0.5734069,0.4065564,0.3719366,0.1856252,0.4659292,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),54,53,6,5,0.5721201,0.6435662,0.3192402,0.0139717,0.1289693,0.0000000,0.0000000,0.0000000,0.1870697
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),55,54,6,6,0.5223039,0.5969976,0.2980392,0.0000000,0.0000000,0.0000000,0.0919515,0.0829485,0.0534069
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),56,55,6,7,0.6124387,0.6140932,0.5098040,0.1620740,0.0315784,0.4113574,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),57,56,7,7,0.6592525,0.6436275,0.6287377,0.0751121,0.0525320,0.1639265,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),58,57,7,6,0.6471201,0.6466912,0.5645221,0.0000000,0.0053117,0.0000000,0.0187608,0.0000000,0.0836815
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),59,58,7,5,0.6674020,0.6835172,0.4908088,0.0314817,0.0619322,0.0000000,0.0000000,0.0000000,0.1086127
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),60,59,7,4,0.6947917,0.6876838,0.6257353,0.0410267,0.0067978,0.1896331,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),61,60,7,3,0.5721814,0.6054534,0.4572304,0.0000000,0.0000000,0.0000000,0.1954940,0.1405147,0.2419477
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),62,61,7,2,0.5948530,0.6409314,0.4935662,0.0396384,0.0636778,0.0599708,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),63,62,7,1,0.7405025,0.7394608,0.7162378,0.2225514,0.1596781,0.2888303,0.0000000,0.0000000,0.0000000
3014,train/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG,4,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),64,63,7,0,0.7902574,0.7863358,0.7882966,0.0663204,0.0687269,0.0751585,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),1,0,0,0,0.5085785,0.4401348,0.4859069,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),2,1,0,1,0.4784314,0.4079044,0.4548407,0.0000000,0.0000000,0.0000000,0.0617018,0.0839814,0.0513498
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),3,2,0,2,0.4414828,0.3731618,0.4177083,0.0000000,0.0000000,0.0000000,0.0811379,0.0982899,0.0661738
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),4,3,0,3,0.3837623,0.3185662,0.3268383,0.0000000,0.0000000,0.0000000,0.1412932,0.1744038,0.1897809
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),5,4,0,4,0.3185662,0.3127451,0.2117647,0.0000000,0.0000000,0.0000000,0.1875232,0.0203748,0.3322233
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),6,5,0,5,0.4440564,0.3659927,0.3770221,0.3357516,0.1755009,0.4404487,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),7,6,0,6,0.4847426,0.3946691,0.4222426,0.0893808,0.0843365,0.0887847,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),8,7,0,7,0.5009191,0.4125000,0.4362745,0.0334868,0.0494185,0.0256484,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),9,8,1,7,0.5234069,0.4337010,0.4625613,0.0447946,0.0560485,0.0458933,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),10,9,1,6,0.4704657,0.3870711,0.4234069,0.0000000,0.0000000,0.0000000,0.1076060,0.1255382,0.0687205
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),11,10,1,5,0.3310049,0.3151961,0.2175858,0.0000000,0.0000000,0.0000000,0.3515103,0.2261565,0.4992985
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),12,11,1,4,0.3596201,0.3840074,0.1345588,0.0845419,0.2201595,0.0000000,0.0000000,0.0000000,0.3666241
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),13,12,1,3,0.3933824,0.4277574,0.1664216,0.0914857,0.1205673,0.1661257,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),14,13,1,2,0.4016544,0.3740809,0.3063726,0.0212297,0.0000000,0.4645113,0.0000000,0.1479213,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),15,14,1,1,0.4636642,0.3963848,0.4343137,0.1462184,0.0647604,0.2710620,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),16,15,1,0,0.5050246,0.4370711,0.4785539,0.0871200,0.1092061,0.0760505,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),17,16,2,0,0.5156250,0.4405025,0.4810662,0.0211917,0.0087472,0.0041082,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),18,17,2,1,0.4409927,0.3924632,0.3950980,0.0000000,0.0000000,0.0000000,0.1576023,0.1274391,0.1525723
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),19,18,2,2,0.3579044,0.4199755,0.2020221,0.0000000,0.0757560,0.0000000,0.2100981,0.0000000,0.5027938
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),20,19,2,3,0.3822304,0.4498162,0.1343137,0.0670621,0.0767494,0.0000000,0.0000000,0.0000000,0.3130342
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),21,20,2,4,0.3469363,0.3925245,0.1439338,0.0000000,0.0000000,0.0542550,0.0977798,0.1502925,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),22,21,2,5,0.3306373,0.3747549,0.2234681,0.0000000,0.0000000,0.3397075,0.0485935,0.0511750,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),23,22,2,6,0.4280638,0.4107231,0.3392770,0.2620139,0.1024391,0.3229405,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),24,23,2,7,0.5247549,0.4357230,0.4613971,0.2070593,0.0660727,0.2393449,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),25,24,3,7,0.5036152,0.4556373,0.4141544,0.0000000,0.0499795,0.0000000,0.0415264,0.0000000,0.0839027
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),26,25,3,6,0.4587010,0.5110907,0.3081495,0.0000000,0.1283234,0.0000000,0.0942844,0.0000000,0.2282073
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),27,26,3,5,0.4257353,0.5063726,0.3227329,0.0000000,0.0000000,0.0362745,0.0752956,0.0102467,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),28,27,3,4,0.3714461,0.4617034,0.2850490,0.0000000,0.0000000,0.0000000,0.1375720,0.1019605,0.0964120
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),29,28,3,3,0.3943015,0.4879902,0.2229780,0.0609005,0.0619206,0.0000000,0.0000000,0.0000000,0.1899878
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),30,29,3,2,0.3875000,0.4799632,0.2797794,0.0000000,0.0000000,0.1772937,0.0175743,0.0183244,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),31,30,3,1,0.3170956,0.4004902,0.2643995,0.0000000,0.0000000,0.0000000,0.2018522,0.1994561,0.0439475
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),32,31,3,0,0.5341299,0.4628676,0.4963848,0.5202377,0.1616287,0.4785106,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),33,32,4,0,0.5579657,0.5088236,0.5125613,0.0445335,0.1058023,0.0251599,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),34,33,4,1,0.3325368,0.4416667,0.3091299,0.0000000,0.0000000,0.0000000,0.5113852,0.1561266,0.3849753
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),35,34,4,2,0.3568628,0.4628676,0.3256740,0.0719974,0.0524340,0.0408975,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),36,35,4,3,0.3868260,0.4832108,0.2990196,0.0822082,0.0481031,0.0000000,0.0000000,0.0000000,0.0663477
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),37,36,4,4,0.3371936,0.4319240,0.2962623,0.0000000,0.0000000,0.0000000,0.1384803,0.1238381,0.0072026
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),38,37,4,5,0.3626226,0.4399510,0.2883579,0.0741416,0.0205958,0.0000000,0.0000000,0.0000000,0.0210242
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),39,38,4,6,0.3874387,0.4636029,0.2653186,0.0675082,0.0585591,0.0000000,0.0000000,0.0000000,0.0647046
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),40,39,4,7,0.5560049,0.5184436,0.4633579,0.3645630,0.1249260,0.4264903,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),41,40,5,7,0.6386030,0.5728554,0.6067402,0.1410790,0.1115401,0.2102641,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),42,41,5,6,0.4763480,0.5022059,0.3819240,0.0000000,0.0000000,0.0000000,0.2939787,0.1452144,0.3535920
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),43,42,5,5,0.3568628,0.4281250,0.2483456,0.0000000,0.0000000,0.0000000,0.2896898,0.1759555,0.3295591
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),44,43,5,4,0.3876226,0.4745711,0.3100490,0.0843035,0.1151037,0.1734046,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),45,44,5,3,0.4138480,0.4899510,0.3166054,0.0667658,0.0356717,0.0164183,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),46,45,5,2,0.3868260,0.4790441,0.3240809,0.0000000,0.0000000,0.0183100,0.0681768,0.0248720,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),47,46,5,1,0.3767770,0.4638481,0.2901961,0.0000000,0.0000000,0.0000000,0.0265846,0.0356126,0.0857756
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),48,47,5,0,0.6322917,0.5771446,0.6064951,0.5166701,0.2434730,0.5535384,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),49,48,6,0,0.6876838,0.6335172,0.6736520,0.0856250,0.1041662,0.0823234,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),50,49,6,1,0.6408701,0.6028187,0.6112745,0.0000000,0.0000000,0.0000000,0.0711816,0.0548675,0.0754872
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),51,50,6,2,0.4301471,0.4911152,0.3781250,0.0000000,0.0000000,0.0000000,0.3974563,0.2256366,0.3664262
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),52,51,6,3,0.4586397,0.5255515,0.3288603,0.0654113,0.0757739,0.0000000,0.0000000,0.0000000,0.1083550
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),53,52,6,4,0.4960172,0.5447917,0.3414216,0.0798878,0.0402132,0.0294082,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),54,53,6,5,0.5743873,0.5593750,0.4961397,0.1493897,0.0295464,0.2898795,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),55,54,6,6,0.6724877,0.6078432,0.6466299,0.1605338,0.0928936,0.2066534,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),56,55,6,7,0.6865809,0.6237133,0.6582721,0.0211585,0.0288275,0.0140007,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),57,56,7,7,0.7145221,0.6575981,0.6947917,0.0406905,0.0591606,0.0423546,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),58,57,7,6,0.7083334,0.6515319,0.6887868,0.0000000,0.0000000,0.0000000,0.0087864,0.0102393,0.0067488
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),59,58,7,5,0.7143382,0.6545956,0.6928922,0.0086123,0.0052474,0.0046627,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),60,59,7,4,0.6993873,0.6465074,0.6714461,0.0000000,0.0000000,0.0000000,0.0213638,0.0137365,0.0244428
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),61,60,7,3,0.6273897,0.6047181,0.5634192,0.0000000,0.0000000,0.0000000,0.1096209,0.0738011,0.1360305
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),62,61,7,2,0.6988358,0.6430760,0.6786152,0.1099206,0.0687691,0.1455449,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),63,62,7,1,0.7063113,0.6551471,0.6944240,0.0108552,0.0208007,0.0180680,0.0000000,0.0000000,0.0000000
3703,train/Orange___Haunglongbing_(Citrus_greening)/000945ae-3cf5-48c2-86a2-a3f1e777f2c7___CREC_HLB 7640.JPG,5,Orange___Haunglongbing_(Citrus_greening),64,63,7,0,0.7162991,0.6653187,0.7045344,0.0143252,0.0172323,0.0113410,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,1,0,0,0,0.5285540,0.4660539,0.4737745,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,2,1,0,1,0.3276961,0.2914828,0.2812500,0.0000000,0.0000000,0.0000000,0.4738729,0.5092164,0.3965048
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,3,2,0,2,0.4988358,0.4253064,0.4327819,0.4224829,0.4176597,0.3330267,0.0000000,0.0000000,0.0000000
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,4,3,0,3,0.4931373,0.4186887,0.4265319,0.0000000,0.0000000,0.0000000,0.0116048,0.0173259,0.0113097
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,5,4,0,4,0.4886029,0.4140931,0.4219363,0.0000000,0.0000000,0.0000000,0.0093302,0.0121940,0.0084223
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,6,5,0,5,0.4724877,0.3979779,0.4058211,0.0000000,0.0000000,0.0000000,0.0338723,0.0438506,0.0302730
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,7,6,0,6,0.4605392,0.3851716,0.3930147,0.0000000,0.0000000,0.0000000,0.0258698,0.0361340,0.0249283
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,8,7,0,7,0.4442402,0.3688726,0.3767157,0.0000000,0.0000000,0.0000000,0.0363908,0.0477637,0.0329265
7227,train/Peach___healthy/017d3d86-12bf-4280-8929-10dcd504ac46___Rutg._HL 3671.JPG,6,Peach___healthy,9,8,1,7,0.4795956,0.4050858,0.4129289,0.0780870,0.1046722,0.0719662,0.0000000,0.0000000,0.0000000
